signal_label,horizon,n_events_raw,n_events_dedup,n_events_scored,n_effective,mean_event_return,median_event_return,hit_rate_event,p10_event_return,p25_event_return,p75_event_return,p90_event_return,mean_cluster_return,median_cluster_return,hit_rate_cluster,t_stat,p_value,universe,return_type,research_block,p_fdr
pmarp_up2_accept_rvol_recent3,60,718,507,468,255,0.02858940674071708,-0.001354510068898529,0.49145299145299143,-0.18281522562872696,-0.0932477010011708,0.08601100043969415,0.20007065811070915,0.024756865361068244,0.0002141119090262933,0.5019607843137255,1.342153309738474,0.1807447375885091,pool,excess_spy,pmarp_rvol_lift,0.22593092198563638
pmarp_up2_accept_rvol_recent5,5,1107,968,966,418,0.0024446566577754143,2.98684159727447e-05,0.5,-0.057864799477944207,-0.026769492911335402,0.027465202772432723,0.060619932407049326,0.0011136551078758424,0.000547177284825871,0.507177033492823,0.41516433115683776,0.6782351325970073,pool,excess_spy,pmarp_rvol_lift,0.6782351325970073
pmarp_up2_accept_rvol_recent5,10,1107,904,900,402,0.006426305275711118,0.002192263804360328,0.52,-0.06605907060615764,-0.035956572271904436,0.03981762233441333,0.07930605784394493,0.005294362055854127,0.001757969816372662,0.5174129353233831,1.6128922160886743,0.10755459224419958,pool,excess_spy,pmarp_rvol_lift,0.15685044702279105
pmarp_up2_accept_rvol_recent5,20,1107,830,824,386,0.012412424432831849,0.004567778671000333,0.5266990291262136,-0.0980708037111927,-0.04399218669843444,0.059056178971492845,0.10877995657642588,0.01102187020596582,0.002203973752857802,0.5181347150259067,2.064256295801095,0.039662814312168046,pool,excess_spy,pmarp_rvol_lift,0.08165873534858127
pmarp_up2_accept_rvol_recent5,40,1107,740,719,365,0.02822044865721134,0.011376580363855693,0.5340751043115438,-0.144121303296607,-0.07086802221133542,0.0868704834595696,0.1892361490337695,0.024413843401342464,0.008435043308301915,0.5287671232876713,2.1100311908029954,0.03553763405759669,pool,excess_spy,pmarp_rvol_lift,0.07773857450099275
pmarp_up2_accept_rvol_recent5,60,1107,689,635,327,0.03040858473872422,0.002278550872362173,0.5086614173228347,-0.18015149862677965,-0.08758644784701691,0.0997368617170371,0.22737861281257885,0.03189900687629838,0.0035345361308094514,0.5168195718654435,2.3581213370507004,0.01895779713201034,pool,excess_spy,pmarp_rvol_lift,0.055293574968363485
pmarp_up2_accept_rvol_same_day,5,181,177,177,81,-0.00017026136084408235,-0.006224244744780449,0.4632768361581921,-0.06850474919883842,-0.0359723838843139,0.02036422368602353,0.0494351951371075,0.013222126605892278,0.00528346850537087,0.5432098765432098,1.1119768846923754,0.26947859791632545,pool,excess_spy,pmarp_rvol_lift,0.32523279058866866
pmarp_up2_accept_rvol_same_day,10,181,173,173,81,0.012829826368147753,0.004789608212328211,0.5375722543352601,-0.06966970467574188,-0.036994011612509814,0.044795980347911435,0.07651597121033749,0.02314911366458485,-0.0001932695802156307,0.49382716049382713,1.720323393995548,0.08923979736957324,pool,excess_spy,pmarp_rvol_lift,0.13700793610028586
pmarp_up2_accept_rvol_same_day,20,181,173,173,81,0.02661092815110534,-1.208425362353438e-05,0.49710982658959535,-0.08911017919132795,-0.04144500177331911,0.06446597451763769,0.12160858497048921,0.049173779565962035,0.018416567240911192,0.5679012345679012,2.062437717538432,0.04241139204666996,pool,excess_spy,pmarp_rvol_lift,0.08246659564630271
pmarp_up2_accept_rvol_same_day,40,181,166,166,81,0.057832781647876134,0.0193776348933134,0.5662650602409639,-0.11728911197726188,-0.06211794376883656,0.09580946562585191,0.20582444998771254,0.08220282646604891,0.01586752778588894,0.5679012345679012,2.2316372632141888,0.028436819795437666,pool,excess_spy,pmarp_rvol_lift,0.06635257952268789
pmarp_up2_accept_rvol_same_day,60,181,163,158,74,0.08068599305150984,0.018441117276923102,0.5443037974683544,-0.14413246782383116,-0.06815651388712476,0.12639054355331858,0.2826874995259385,0.0997827711286534,0.0033553735728065748,0.527027027027027,2.019186472099206,0.04714037017658374,pool,excess_spy,pmarp_rvol_lift,0.08683752400949636
pmarp_up2_base,5,2870,2241,2236,598,0.0036310978055575176,0.00208866489079107,0.5192307692307693,-0.05862627246312979,-0.02637306815325996,0.02875447041567164,0.06694766669804714,0.001791841980098806,-0.00010797017484538861,0.49665551839464883,0.7993148176986354,0.4244257870256845,pool,excess_spy,pmarp_rvol_lift,0.4642157045593424
pmarp_up2_base,10,2870,1941,1934,561,0.008066831006352424,0.0020833149301963116,0.515511892450879,-0.0750321625619336,-0.03488245802914,0.04286028746838738,0.09640942471908073,0.005445993904133987,0.0019474828014578005,0.5187165775401069,1.714913870504658,0.08691424395249304,pool,excess_spy,pmarp_rvol_lift,0.13700793610028586
pmarp_up2_base,20,2870,1652,1624,515,0.014925272881840035,0.004567778671000333,0.5240147783251231,-0.10312596976124892,-0.04855595622516523,0.06164224038733204,0.12766703239815047,0.014147827281431371,0.0038829190867018526,0.5339805825242718,2.589841947108675,0.009874356480282405,pool,excess_spy,pmarp_rvol_lift,0.03754782785077934
pmarp_up2_base,40,2870,1338,1274,460,0.032133872819217646,0.006945882824421323,0.5227629513343799,-0.15174163601441373,-0.07341972210875192,0.09097693275976507,0.21160780763278825,0.02698454945580952,0.01254990119028826,0.5413043478260869,2.9117514893989327,0.0037691475871772274,pool,excess_spy,pmarp_rvol_lift,0.03201386768746463
pmarp_up2_base,60,2870,1191,1087,413,0.0338269433414674,-0.006508257552819696,0.48114075436982523,-0.19770927997317525,-0.09377165478343241,0.10739637023800919,0.2639630320808272,0.04168303912396803,0.004483224543971875,0.5230024213075061,2.7197797804524604,0.006808899272818996,pool,excess_spy,pmarp_rvol_lift,0.03754782785077934
pmarp_up2_reject_rvol_recent3,5,2152,1727,1723,507,0.003514095430039999,0.002568400083928113,0.5258270458502612,-0.05800696137668275,-0.026418137006907427,0.028695222623015604,0.06939653758417798,0.0027915605661334372,0.00046811049328920884,0.5088757396449705,1.0563377623288708,0.2913180001249697,pool,excess_spy,pmarp_rvol_lift,0.32890741949593355
pmarp_up2_reject_rvol_recent3,10,2152,1531,1526,482,0.008697124438446249,0.00166833751949369,0.508519003931848,-0.07977471078687737,-0.035389607733547795,0.04401903941495244,0.09911340596654417,0.007366225835316219,0.0023607825577319427,0.516597510373444,1.9449762613378123,0.05236021285142168,pool,excess_spy,pmarp_rvol_lift,0.09163037248998794
pmarp_up2_reject_rvol_recent3,20,2152,1335,1309,448,0.014632951421652308,0.0036341221643936272,0.5233002291825821,-0.10807579509377137,-0.04943138755860421,0.06001947057726331,0.13718820970044732,0.01745796642119591,0.0027823757559039264,0.53125,2.634435083114115,0.008720302317800514,pool,excess_spy,pmarp_rvol_lift,0.03754782785077934
pmarp_up2_reject_rvol_recent3,40,2152,1133,1067,401,0.028839561592501374,0.009340315237126973,0.5229615745079662,-0.15075503780230684,-0.07419915182409631,0.08958726445129367,0.2095825334874242,0.024846243206436736,0.002205392205778256,0.5087281795511222,2.563466402912908,0.010727950814508383,pool,excess_spy,pmarp_rvol_lift,0.03754782785077934
pmarp_up2_reject_rvol_recent3,60,2152,1029,932,367,0.038070597886405974,-0.00028385803667896337,0.4989270386266094,-0.19138485774198077,-0.08862095515597179,0.11929787194456984,0.2783552406927385,0.04336366312202,0.009466215309234638,0.5313351498637602,2.8532511659501956,0.004573409669637804,pool,excess_spy,pmarp_rvol_lift,0.03201386768746463
pmarp_up2_reject_rvol_recent5,5,1763,1423,1420,440,0.0042104687781081345,0.0028334656709339545,0.528169014084507,-0.059323642364733455,-0.02523541116276118,0.029472249487205976,0.06964758908443024,0.002999014554683164,0.0008789864141879272,0.5227272727272727,1.0783616296147633,0.2814645618520705,pool,excess_spy,pmarp_rvol_lift,0.32837532216074894
pmarp_up2_reject_rvol_recent5,10,1763,1276,1273,420,0.011232318672822853,0.003132777506852258,0.5208169677926159,-0.07897616822994999,-0.033470200836919095,0.04798311261942145,0.1040252732240116,0.009430967105000874,0.0028358894419872327,0.530952380952381,2.3146157796510733,0.021116612937617043,pool,excess_spy,pmarp_rvol_lift,0.056852419447430504
pmarp_up2_reject_rvol_recent5,20,1763,1145,1119,391,0.016626578359473874,0.0032282542124475455,0.515638963360143,-0.10429409635386074,-0.04944100807736912,0.06064111728742755,0.145922357284497,0.019655533565149038,0.002652057366576773,0.5319693094629157,2.900011395464841,0.003942676632008859,pool,excess_spy,pmarp_rvol_lift,0.03201386768746463
pmarp_up2_reject_rvol_recent5,40,1763,993,929,351,0.03177516739547497,0.007115614513498958,0.5242195909580194,-0.14909303695583512,-0.07089623530736244,0.08972575157519702,0.2161804638399812,0.032859227395956356,0.006205034719067248,0.5185185185185185,3.292571366958774,0.0010939957596051366,pool,excess_spy,pmarp_rvol_lift,0.01914492579308989
pmarp_up2_reject_rvol_recent5,60,1763,904,817,326,0.04455520680952635,-0.0003956091016152907,0.4981640146878825,-0.18713858765343958,-0.08701643788630864,0.1251376311337633,0.2976006090478913,0.05590463594139227,0.008841607519154804,0.5337423312883436,3.303786982978983,0.0010602578557805753,pool,excess_spy,pmarp_rvol_lift,0.01914492579308989
pmarp_up2_reject_rvol_same_day,5,2689,2122,2117,588,0.0037407041784966776,0.0024196474479389884,0.5229097779877184,-0.056880099997185365,-0.026118558697361238,0.02885970014015382,0.06841942198573797,0.0011519404429404902,-0.0005575631003611692,0.4931972789115646,0.5045103933846653,0.6140920852799739,pool,excess_spy,pmarp_rvol_lift,0.6321536171999732
pmarp_up2_reject_rvol_same_day,10,2689,1847,1840,552,0.008057602292998085,0.0017658651897377031,0.5119565217391304,-0.07530854658030736,-0.03499494606408013,0.04265213878945906,0.09763483582251506,0.004645627737931829,0.002003217095922638,0.5144927536231884,1.452824048327388,0.14684184917591206,pool,excess_spy,pmarp_rvol_lift,0.19035054522803416
pmarp_up2_reject_rvol_same_day,20,2689,1576,1548,509,0.013849010698895008,0.0035104127828645137,0.520671834625323,-0.10554665045991496,-0.04968443766500624,0.0603873447786509,0.1310348694046915,0.012234970837064499,0.0020196767904751,0.5206286836935167,2.211052451996515,0.027476831867026697,pool,excess_spy,pmarp_rvol_lift,0.06635257952268789
pmarp_up2_reject_rvol_same_day,40,2689,1293,1229,452,0.029933782397746217,0.005823611456059252,0.5199349064279902,-0.15313232681426492,-0.07437950897886003,0.08772076579117427,0.2105321617024998,0.02160172820654702,0.012205683931465539,0.5376106194690266,2.5032399284288736,0.01265872144244361,pool,excess_spy,pmarp_rvol_lift,0.040277750044138756
pmarp_up2_reject_rvol_same_day,60,2689,1149,1045,411,0.03039899348540144,-0.008102770128739945,0.47655502392344495,-0.2000001362174116,-0.09464471934546093,0.10347368292824699,0.25981199325378024,0.039158871869833065,0.004483224543971875,0.5206812652068127,2.5679392900866573,0.010583876877298053,pool,excess_spy,pmarp_rvol_lift,0.03754782785077934
rvol_up2_pmarp_gte60,5,2446,2145,2131,775,0.008104466860488744,0.0009281897857227328,0.5077428437353355,-0.06537600919101716,-0.02868746841491887,0.0332241637982314,0.08164090395312895,0.011487947131694726,0.0019085043994984119,0.5174193548387097,3.220967568160556,0.0013309734501793444,pool,excess_spy,strong_state_confirmation,0.0015658511178580521
rvol_up2_pmarp_gte60,10,2446,1954,1930,741,0.015487449431988919,0.003054574603875704,0.5243523316062176,-0.07984562105091454,-0.03538984860762004,0.0463429117688795,0.11471833862321362,0.016796912959219115,0.0014280864555859059,0.5141700404858299,3.6193861188735674,0.00031540881640927226,pool,excess_spy,strong_state_confirmation,0.0005609257309819916
rvol_up2_pmarp_gte60,20,2446,1716,1688,687,0.020483880725653276,0.003163249855700656,0.5183649289099526,-0.10953689919131654,-0.051449573961342726,0.06220125294000273,0.15218933395759698,0.019757325774395162,0.005272591185865827,0.5312954876273653,3.755236066278548,0.00018787164231276303,pool,excess_spy,strong_state_confirmation,0.00046967910578190757
rvol_up2_pmarp_gte60,40,2446,1426,1386,629,0.029239495095302753,-0.0010404097047192473,0.4935064935064935,-0.16106664798301223,-0.08107471111567932,0.0929130886236463,0.20875983979199542,0.03666309775302273,0.0005762836390235798,0.5023847376788553,4.321937203786944,1.7979988004945464e-05,pool,excess_spy,strong_state_confirmation,0.00023386673278478226
rvol_up2_pmarp_gte60,60,2446,1258,1199,563,0.03731575936123635,0.0018052530839576253,0.5029190992493745,-0.1816487667332474,-0.09770071805632752,0.10485411050869259,0.2444406355714658,0.05064538236595479,0.004148932959270213,0.5097690941385435,3.638487603966183,0.00029950953067362104,pool,excess_spy,strong_state_confirmation,0.0005609257309819916
rvol_up2_pmarp_gte60_close_near_high,5,1137,1072,1065,523,0.0057635817247347655,9.636299185844521e-05,0.5004694835680751,-0.06615911202234807,-0.030978952764068368,0.032446562594943495,0.07708331146548966,0.00802595769845762,0.00021354577074372827,0.5066921606118547,2.3500300860708836,0.019143308841863754,pool,excess_spy,strong_state_confirmation,0.019143308841863754
rvol_up2_pmarp_gte60_close_near_high,10,1137,1006,991,493,0.017801695101143853,0.004419260083198928,0.5317860746720484,-0.08076126485805024,-0.03591155284541414,0.04573197039218352,0.11721563848035177,0.01733110988243639,0.0037737180425756467,0.5233265720081136,3.472172785300263,0.0005617707006020899,pool,excess_spy,strong_state_confirmation,0.0007490276008027865
rvol_up2_pmarp_gte60_close_near_high,20,1137,938,922,470,0.021255528937651095,0.0076304805354247,0.5357917570498916,-0.10978460504830938,-0.05332408115582127,0.062320277802428936,0.15140906378059882,0.024619001485113257,0.006519009955319637,0.5404255319148936,3.707736003358096,0.00023412096584082503,pool,excess_spy,strong_state_confirmation,0.0005202688129796111
rvol_up2_pmarp_gte60_close_near_high,40,1137,828,804,426,0.03320798946642614,-0.0030129249683011894,0.4937810945273632,-0.16110101722227077,-0.07990822630882191,0.10116613535395019,0.22611430094039917,0.04207783073981266,0.0032867873571238064,0.5187793427230047,3.9083364292106397,0.0001081166891133166,pool,excess_spy,strong_state_confirmation,0.00036038896371105535
rvol_up2_pmarp_gte60_close_near_high,60,1137,758,723,393,0.04117317463544159,-0.002593426543457955,0.4896265560165975,-0.18397743702650785,-0.09962682226266534,0.10727809384103526,0.2549654787250206,0.052710613329019475,-0.006787089317684569,0.47837150127226463,3.296092094789105,0.001069753076450581,pool,excess_spy,strong_state_confirmation,0.0013371913455632262
rvol_up2_pmarp_gte60_sign_pos,5,1833,1663,1651,696,0.009115375758421857,0.0006734381584686533,0.5051483949121744,-0.06814105523793945,-0.03065040148975534,0.03573966847367621,0.0846203234316022,0.01082432632225479,0.00022272710271720175,0.5100574712643678,2.7896216602838786,0.005421508076208257,pool,excess_spy,strong_state_confirmation,0.006023897862453619
rvol_up2_pmarp_gte60_sign_pos,10,1833,1542,1522,664,0.017340801260903045,0.004189656178560708,0.5315374507227333,-0.0815348266116747,-0.03630019906467316,0.04808546647918738,0.11753740753681682,0.018846420669412365,0.0015597043454503635,0.5195783132530121,3.6042249145541967,0.00033655543858919496,pool,excess_spy,strong_state_confirmation,0.0005609257309819916
rvol_up2_pmarp_gte60_sign_pos,20,1833,1390,1368,621,0.023001084275935044,0.003804639919228525,0.5168128654970761,-0.1113792388432325,-0.05413254455068092,0.06378979897843698,0.16682836847719115,0.023797241909467855,0.006829454714303296,0.537842190016103,4.168132194456297,3.508000991771734e-05,pool,excess_spy,strong_state_confirmation,0.00023386673278478226
rvol_up2_pmarp_gte60_sign_pos,40,1833,1197,1165,575,0.03174880098656419,-0.00287243081214128,0.4901287553648069,-0.1630150738870127,-0.08326729784274833,0.09619605009445842,0.22342256371015454,0.03873561043770489,-0.0007082890961216115,0.49043478260869566,4.212328686056589,2.9344610182252966e-05,pool,excess_spy,strong_state_confirmation,0.00023386673278478226
rvol_up2_pmarp_gte60_sign_pos,60,1833,1067,1017,514,0.04146177603373046,-0.0008571724127932612,0.49655850540806296,-0.19067828342257173,-0.10310365074117178,0.11249427792420841,0.2654936238795847,0.05842983156997756,0.004900054886501781,0.5233463035019456,3.7638828264462134,0.00018662780916769287,pool,excess_spy,strong_state_confirmation,0.00046967910578190757
rvol_up2_pmarp_gte60_sign_pos_close_near_high,5,1030,976,969,496,0.006761793363879547,0.00030599990946544864,0.5036119711042312,-0.06689404503542258,-0.031617636047237885,0.034933868983511474,0.0805288553287052,0.008660177815539889,0.00035505028768925267,0.5080645161290323,2.3787010648293694,0.017752094606247118,pool,excess_spy,strong_state_confirmation,0.018686415374996965
rvol_up2_pmarp_gte60_sign_pos_close_near_high,10,1030,919,906,469,0.01966839011026676,0.004850622938169069,0.5320088300220751,-0.08104528255238852,-0.03742227529495612,0.04827374269850593,0.12527373211550563,0.019410026847577092,0.0045776085881718,0.5330490405117271,3.5700656594676734,0.00039377394848184047,pool,excess_spy,strong_state_confirmation,0.000605806074587447
rvol_up2_pmarp_gte60_sign_pos_close_near_high,20,1030,858,844,446,0.023989383406865482,0.0077322915789735935,0.5343601895734598,-0.10913977078778356,-0.05524879694420795,0.06409744882802851,0.16502045514751149,0.02745719928822258,0.00805804846670051,0.5515695067264574,3.948146649423576,9.152705602006098e-05,pool,excess_spy,strong_state_confirmation,0.00036038896371105535
rvol_up2_pmarp_gte60_sign_pos_close_near_high,40,1030,763,742,407,0.036140208019816225,-0.0030129249683011894,0.49326145552560646,-0.16113538646152928,-0.08061016300288787,0.1070338118147591,0.23873762909611174,0.04445809801954735,0.003619779403198242,0.5208845208845209,3.978488906682619,8.213194490709951e-05,pool,excess_spy,strong_state_confirmation,0.00036038896371105535
rvol_up2_pmarp_gte60_sign_pos_close_near_high,60,1030,701,668,374,0.046124696329120515,-0.002333944003625188,0.49101796407185627,-0.18631359445917853,-0.09961018518392531,0.1113425695009827,0.2673539932606996,0.05976394861839141,-0.00019679075215679742,0.5,3.540978767468138,0.0004491115028810243,pool,excess_spy,strong_state_confirmation,0.0006415878612586061
rvol_up2_pmarp_lt30_close_near_low,5,1067,1002,998,456,0.005956480512914229,0.0028180911423945076,0.533066132264529,-0.05658352030815504,-0.022786684629345605,0.031616805168663165,0.06580612499547715,0.004555854831966755,0.0007188028122292467,0.5109649122807017,1.5821796490988367,0.11430339281094579,pool,excess_spy,low_state_rebound,0.163290561158494
rvol_up2_pmarp_lt30_close_near_low,10,1067,957,951,441,0.009751426613361282,0.004963295550568736,0.5425867507886435,-0.06982811943161393,-0.028233506160049104,0.04178956956240121,0.08827960359673215,0.004876911496996545,0.0034188367677443487,0.5306122448979592,1.3766179043140894,0.16933048916024282,pool,excess_spy,low_state_rebound,0.21166311145030353
rvol_up2_pmarp_lt30_close_near_low,20,1067,876,864,418,0.015081355631579953,0.0038011966663064056,0.5115740740740741,-0.09616644638547908,-0.042523214363839906,0.06168914856809596,0.13180480864758373,0.015361407374192624,0.004713163567676852,0.5263157894736842,2.5868459814905136,0.01002357404501669,pool,excess_spy,low_state_rebound,0.017073519149127133
rvol_up2_pmarp_lt30_close_near_low,40,1067,783,758,391,0.024635382756831678,0.005509994030063137,0.5131926121372031,-0.13368232260200924,-0.06646922001976391,0.08921989189992113,0.1794229719638614,0.02352739132146067,0.00783273168286902,0.5166240409207161,2.7214798469533275,0.006790301370740487,pool,excess_spy,low_state_rebound,0.017073519149127133
rvol_up2_pmarp_lt30_close_near_low,60,1067,711,661,349,0.043276722610127,-0.001009950309349028,0.4962178517397882,-0.17690630588087364,-0.0809435168072623,0.11011116685990574,0.23655327392582337,0.035957809663742915,0.0027821574740457544,0.5071633237822349,2.7433666857930334,0.0063961586711515335,pool,excess_spy,low_state_rebound,0.017073519149127133
rvol_up2_pmarp_lt30_sign_neg,5,1793,1646,1637,631,0.0029676693326537535,0.001083159993374272,0.5155772755039707,-0.062499250023594854,-0.028042369759052166,0.03115928398798573,0.0665400646878931,-0.001006346948552857,-0.0011875016821616402,0.49128367670364503,-0.4972924954502106,0.6191563093884519,pool,excess_spy,low_state_rebound,0.6191563093884519
rvol_up2_pmarp_lt30_sign_neg,10,1793,1534,1524,610,0.006462712446162525,0.0033889261543864624,0.5249343832020997,-0.07527641752097876,-0.03314384014001148,0.04086600116326794,0.09109282473362633,0.002572801653181912,0.002062924256643728,0.5147540983606558,0.8701760718866703,0.3845470422711235,pool,excess_spy,low_state_rebound,0.42727449141235946
rvol_up2_pmarp_lt30_sign_neg,20,1793,1363,1348,572,0.012648834748432734,0.002658532726363849,0.5126112759643917,-0.1008101081495515,-0.04702233965809821,0.06583383195182554,0.1299969600031511,0.012060634402924464,0.0013987221653468662,0.5052447552447552,2.57603959589938,0.010244111489476281,pool,excess_spy,low_state_rebound,0.017073519149127133
rvol_up2_pmarp_lt30_sign_neg,40,1793,1160,1123,522,0.02623945446426693,0.007596078074801449,0.5235975066785397,-0.1433132189718183,-0.0709474335446959,0.09188575976254898,0.18954433369850865,0.01892945564441214,0.008377512352775174,0.5306513409961686,2.8040704474099316,0.005234484276018143,pool,excess_spy,low_state_rebound,0.017073519149127133
rvol_up2_pmarp_lt30_sign_neg,60,1793,1030,964,468,0.03327028892537623,-0.0008586262574206138,0.49688796680497926,-0.18031061706686521,-0.08991318372540702,0.10347716040197863,0.22528864373258847,0.027886442234285113,0.0009236672058023255,0.5042735042735043,2.5941570353837715,0.009780294706886093,pool,excess_spy,low_state_rebound,0.017073519149127133
pmarp_up2_accept_rvol_recent3,5,2720,2505,2497,658,0.004040515419596054,0.004099742172704479,0.5326391670004005,-0.05516926708063854,-0.023973916659618677,0.031233883051502653,0.06262361090123796,0.0031057905969714673,0.0041730914883814085,0.5531914893617021,1.8037774176245134,0.07172414481474655,extended,raw,pmarp_rvol_lift,0.08097887317793966
pmarp_up2_accept_rvol_recent3,10,2720,2397,2382,648,0.010155334919798227,0.008386098835680866,0.5650713685978169,-0.06729446876770115,-0.025640843043836264,0.04642428032697726,0.0887866373775415,0.005181531187256803,0.004994012428509248,0.5478395061728395,2.2715445189625454,0.023441602264250863,extended,raw,pmarp_rvol_lift,0.02734853597495934
pmarp_up2_accept_rvol_recent3,20,2720,2285,2265,628,0.023079249994303087,0.021019815864044,0.6154525386313465,-0.08261291659393025,-0.02749112923592978,0.07217399785428658,0.1276297596110202,0.009877350905765853,0.010229004062876319,0.5636942675159236,2.9308351709267293,0.003503595834249722,extended,raw,pmarp_rvol_lift,0.004716379007643857
pmarp_up2_accept_rvol_recent3,40,2720,2093,2007,598,0.04106111258983106,0.03082661860233027,0.6068759342301944,-0.11553664017557648,-0.04431066475436146,0.11090914796014417,0.19582906037029804,0.027588018857674472,0.018002386461636547,0.5635451505016722,4.076209990011335,5.197208001032474e-05,extended,raw,pmarp_rvol_lift,0.00011368892502258536
pmarp_up2_accept_rvol_recent3,60,2720,1980,1829,563,0.05420790969695394,0.04123707285899503,0.6342263531984691,-0.12679853598608928,-0.047244094488189003,0.12427090339352298,0.22684222474755156,0.047734428811881245,0.03470290365435572,0.6287744227353463,5.133058256328036,3.9339168010391433e-07,extended,raw,pmarp_rvol_lift,1.5298565337374446e-06
pmarp_up2_accept_rvol_recent5,5,4071,3561,3550,784,0.004050774277393394,0.0036286490073879074,0.532394366197183,-0.05413712629342079,-0.024954407458982447,0.03126200398664519,0.06296994810543605,0.0019537169232546744,0.002937060102055901,0.5331632653061225,1.2455697946467135,0.21329496790830949,extended,raw,pmarp_rvol_lift,0.2195683493173774
pmarp_up2_accept_rvol_recent5,10,4071,3366,3347,772,0.010759558796212912,0.008924416291106407,0.5694651927098895,-0.06633070833563157,-0.025258260778751318,0.04628067397079061,0.08794011517301047,0.003525260691407201,0.004638557348836855,0.5479274611398963,1.7544219456354293,0.07975546513054797,extended,raw,pmarp_rvol_lift,0.08723253998653685
pmarp_up2_accept_rvol_recent5,20,4071,3141,3113,740,0.02242959648884878,0.01966466056456162,0.6103437198843559,-0.08333218385552069,-0.028571507788196504,0.07205588822355291,0.12885838072275752,0.008331825038133317,0.010585179537839856,0.5554054054054054,2.7385745610445382,0.006319207863928959,extended,raw,pmarp_rvol_lift,0.007899009829911199
pmarp_up2_accept_rvol_recent5,40,4071,2808,2688,702,0.038936422334433694,0.030314608733843063,0.5997023809523809,-0.11550784103666475,-0.04541287678122227,0.11069878615622836,0.1961062746489181,0.022457115163173197,0.01746688983788519,0.5655270655270656,3.871244826692881,0.00011839796888754544,extended,raw,pmarp_rvol_lift,0.00023021827283689392
pmarp_up2_accept_rvol_recent5,60,4071,2636,2434,659,0.0553263433030443,0.042441324429883576,0.6413311421528348,-0.12533721942978002,-0.04268441723723329,0.13101599429197253,0.23571186024843038,0.03723894563101698,0.029587210689572707,0.622154779969651,6.347503187306435,4.0765702962621515e-10,extended,raw,pmarp_rvol_lift,2.377999339486255e-09
pmarp_up2_accept_rvol_same_day,5,642,629,628,230,-0.0029048158160463783,-0.001210008563979903,0.4888535031847134,-0.05669703102379931,-0.030262336455053745,0.026554243133825983,0.05307570386634151,7.541579229477223e-06,0.0029328926447530768,0.5217391304347826,0.0023334592676109464,0.9981402020234572,extended,raw,pmarp_rvol_lift,0.9981402020234573
pmarp_up2_accept_rvol_same_day,10,642,622,621,230,0.009172665145436609,0.008237086943225114,0.5587761674718197,-0.05726850479296375,-0.02409411622386637,0.04221251334554088,0.0793044073247886,0.0067506983602013265,0.006620916850364145,0.5652173913043478,1.5464988786301401,0.1233649503711218,extended,raw,pmarp_rvol_lift,0.13084161402997768
pmarp_up2_accept_rvol_same_day,20,642,615,614,225,0.02933211862648823,0.02558203884017718,0.6465798045602605,-0.0804124561897078,-0.0191439505102583,0.07766605600315757,0.1330288695246329,0.020829862754401674,0.016909968871697822,0.5777777777777777,3.1690828038440646,0.0017426246481264322,extended,raw,pmarp_rvol_lift,0.0027723573947465966
pmarp_up2_accept_rvol_same_day,40,642,599,586,217,0.06079947939968957,0.04966059697538294,0.6706484641638225,-0.09455400254513674,-0.01979193702945725,0.13311443082192154,0.22615504796713837,0.036545183228492324,0.026654840056467677,0.6129032258064516,4.26577925846369,2.9796571922612944e-05,extended,raw,pmarp_rvol_lift,7.449142980653237e-05
pmarp_up2_accept_rvol_same_day,60,642,591,564,202,0.06911944604364899,0.05563620549689474,0.6702127659574468,-0.11909694008221154,-0.03385847151669821,0.140050346601385,0.2547102417923266,0.05680059130988652,0.04673235565233502,0.6633663366336634,3.7069444429655833,0.0002712390189790624,extended,raw,pmarp_rvol_lift,0.00047466828321335926
pmarp_up2_base,5,9936,7835,7809,925,0.004800329719203093,0.004467569961205342,0.5416826738378794,-0.05361184084567017,-0.022853180976151743,0.03159888890516349,0.06358903703163174,0.003351202508209211,0.003476060803423442,0.547027027027027,2.6267386988049726,0.008763473483676495,extended,raw,pmarp_rvol_lift,0.01057660592857508
pmarp_up2_base,10,9936,6754,6707,887,0.010440370374980497,0.008733611024736021,0.5643357685999701,-0.0682674166715002,-0.02733029509030166,0.04672177711261072,0.09085953894272639,0.004962215579052987,0.0046371197403580755,0.5490417136414881,2.972769814823318,0.0030311539989213753,extended,raw,pmarp_rvol_lift,0.004420432915093672
pmarp_up2_base,20,9936,5827,5748,853,0.021545070720372046,0.017273756733910295,0.5904662491301322,-0.084217768712122,-0.0335890529552787,0.07145568704494676,0.13107632619361534,0.011668659640210712,0.009821500861256337,0.567409144196952,4.381107090535042,1.3279190402357002e-05,extended,raw,pmarp_rvol_lift,3.5751666467884234e-05
pmarp_up2_base,40,9936,4799,4550,797,0.03879629386343781,0.02539879540356693,0.5945054945054945,-0.11412492374224885,-0.0460680643100192,0.10932959296521316,0.19949990404648063,0.027352769372457356,0.01633910021661822,0.5796737766624843,5.001761571758304,6.992854471576778e-07,extended,raw,pmarp_rvol_lift,2.0395825542098934e-06
pmarp_up2_base,60,9936,4287,3942,740,0.05686650221089717,0.041385109062699876,0.6402841197361745,-0.12262115006167632,-0.040891581381345826,0.1311004721289294,0.24040352511340995,0.043644712759232256,0.032747928843248814,0.6189189189189189,7.190620085896822,1.5829539900438152e-12,extended,raw,pmarp_rvol_lift,1.8467796550511176e-11
