ma_window,threshold,event_type,target,horizon,event_n,event_mean,non_event_mean,mean_diff,hit_rate,non_event_hit_rate
50,0.2,low_recovery,SPY,5,7,-0.0039435999736385785,0.0022276947435113485,-0.006171294717149927,0.42857142857142855,0.5871121718377088
50,0.2,low_recovery,SPY,10,7,0.013469536070933723,0.004510148023262324,0.0089593880476714,0.5714285714285714,0.6134185303514377
50,0.2,low_recovery,SPY,20,7,0.03272828457616263,0.008812420459199779,0.02391586411696285,0.7142857142857143,0.6529790660225443
50,0.2,low_recovery,SPY,60,5,0.0798010677218444,0.025963944480611102,0.05383712324123329,0.8,0.717607973421927
50,0.2,low_recovery,QQQ,5,7,-0.003196447970201561,0.0028066557386669717,-0.0060031037088685325,0.5714285714285714,0.5839299920445505
50,0.2,low_recovery,QQQ,10,7,0.01695063540330239,0.00573791607821356,0.01121271932508883,0.5714285714285714,0.5934504792332268
50,0.2,low_recovery,QQQ,20,7,0.03198897647578843,0.011427047235793701,0.020561929239994732,0.5714285714285714,0.6376811594202898
50,0.2,low_recovery,QQQ,60,5,0.1040461921214227,0.03358900427804647,0.07045718784337623,0.6,0.6760797342192691
50,0.2,low_recovery,SOXX,5,7,-0.016070134053174527,0.005136765455702773,-0.0212068995088773,0.5714285714285714,0.5596477181745396
50,0.2,low_recovery,SOXX,10,7,0.012688131359490666,0.010621251259423153,0.0020668801000675134,0.7142857142857143,0.5691318327974276
50,0.2,low_recovery,SOXX,20,7,0.04240351199872489,0.020950941212289877,0.021452570786435015,0.5714285714285714,0.5915721231766613
50,0.2,low_recovery,SOXX,60,5,0.16246460898298912,0.05667981478781925,0.10578479419516987,0.8,0.6346153846153846
50,0.25,low_recovery,SPY,5,14,0.013165286109122733,0.002070634469800461,0.011094651639322273,0.8571428571428571,0.5832
50,0.25,low_recovery,SPY,10,14,0.003920006270678321,0.0045671582247642315,-0.0006471519540859104,0.6428571428571429,0.61285140562249
50,0.25,low_recovery,SPY,20,14,0.028381449916286994,0.00872614081257591,0.019655309103711084,0.7142857142857143,0.6526315789473685
50,0.25,low_recovery,SPY,60,9,0.04162515708512645,0.026070806732915713,0.015554350352210738,0.5555555555555556,0.7191666666666666
50,0.25,low_recovery,QQQ,5,14,0.01596458520380617,0.0026256695478877492,0.01333891565591842,0.7857142857142857,0.5816
50,0.25,low_recovery,QQQ,10,14,0.00021423166465116866,0.00586307320035452,-0.005648841535703351,0.5,0.5943775100401606
50,0.25,low_recovery,QQQ,20,14,0.03355701198653318,0.011292726586538326,0.02226428539999485,0.7142857142857143,0.6364372469635627
