ma_window,threshold,event_type,target,horizon,event_n,event_mean,non_event_mean,mean_diff,hit_rate,non_event_hit_rate
50,0.1,low_recovery,SOXX,10,8,-0.024761664735622316,0.013359855552226465,-0.03812152028784878,0.25,0.5849246231155779
50,0.1,low_recovery,SOXX,20,7,-0.022929858345744156,0.025869586258247628,-0.048799444603991785,0.2857142857142857,0.5973630831643002
50,0.1,low_recovery,SOXX,60,5,0.0250770725675185,0.07530119060527139,-0.050224118037752896,0.6,0.6687763713080169
50,0.1,low_recovery,IWM,5,8,0.006345161376633282,0.001704491158499371,0.0046406702181339115,0.5,0.528
50,0.1,low_recovery,IWM,10,8,-0.00788698867146112,0.0041383236273527186,-0.012025312298813838,0.25,0.5577889447236181
50,0.1,low_recovery,IWM,20,7,-0.006217347313768836,0.00855797467879879,-0.014775321992567626,0.42857142857142855,0.563894523326572
50,0.1,low_recovery,IWM,60,5,0.025050339680333523,0.026208016439841702,-0.0011576767595081784,0.8,0.6455696202531646
50,0.1,low_recovery,XLK,5,8,0.005437635471968683,0.004008940250029511,0.0014286952219391717,0.5,0.573
50,0.1,low_recovery,XLK,10,8,-0.008101530431039075,0.008552055054995258,-0.016653585486034333,0.375,0.5919597989949749
50,0.1,low_recovery,XLK,20,7,0.004875391681128034,0.016707611904825188,-0.011832220223697154,0.5714285714285714,0.6328600405679513
50,0.1,low_recovery,XLK,60,5,0.03879940747174961,0.051690967458548585,-0.012891559986798973,0.6,0.7014767932489452
50,0.15,low_recovery,SPY,5,8,0.009557740122461592,0.002371351995067888,0.007186388127393703,0.5,0.593
50,0.15,low_recovery,SPY,10,8,0.019124637848157988,0.005138164170748434,0.013986473677409555,0.75,0.6231155778894473
50,0.15,low_recovery,SPY,20,7,0.03644858307693544,0.010639870158739014,0.025808712918196423,0.8571428571428571,0.6673427991886409
50,0.15,low_recovery,SPY,60,6,0.053310763431180554,0.035341138744784284,0.01796962468639627,0.8333333333333334,0.7708553326293559
50,0.15,low_recovery,QQQ,5,8,0.01482483268680837,0.0032734646995562144,0.011551367987252155,0.5,0.597
50,0.15,low_recovery,QQQ,10,8,0.0266556002490331,0.00710781844379635,0.019547781805236752,0.75,0.6090452261306533
50,0.15,low_recovery,QQQ,20,7,0.049070966826938824,0.014689118172823678,0.034381848654115144,0.8571428571428571,0.6592292089249493
50,0.15,low_recovery,QQQ,60,6,0.06112558225313963,0.048480136130524494,0.012645446122615138,0.8333333333333334,0.720168954593453
50,0.15,low_recovery,SOXX,5,8,0.02383113320645769,0.00613679993806638,0.01769433326839131,0.75,0.568
50,0.15,low_recovery,SOXX,10,8,0.0626019349135531,0.012657434650524555,0.04994450026302855,0.75,0.5809045226130654
50,0.15,low_recovery,SOXX,20,7,0.0932236132594424,0.025044967291476528,0.06817864596796587,0.7142857142857143,0.5943204868154158
50,0.15,low_recovery,SOXX,60,6,0.10403493607087211,0.07485396456199538,0.029180971508876732,0.6666666666666666,0.6684266103484688
50,0.15,low_recovery,IWM,5,8,0.005447402843281851,0.0017116732267661826,0.0037357296165156685,0.5,0.528
50,0.15,low_recovery,IWM,10,8,0.030048994332083426,0.0038333106986810027,0.026215683633402424,0.875,0.5527638190954773
50,0.15,low_recovery,IWM,20,7,0.04032377019207494,0.008227561065674138,0.03209620912640081,0.7142857142857143,0.5618661257606491
50,0.15,low_recovery,IWM,60,6,0.05193533164515327,0.02603890104910315,0.025896430596050124,0.8333333333333334,0.6451953537486801
50,0.15,low_recovery,XLK,5,8,0.01872768798925234,0.0039026198298912416,0.014825068159361098,0.5,0.573
50,0.15,low_recovery,XLK,10,8,0.0389894284329312,0.008173434280209568,0.03081599415272163,0.75,0.5889447236180905
50,0.15,low_recovery,XLK,20,7,0.06114243492279333,0.01630815013738943,0.0448342847854039,0.8571428571428571,0.6308316430020284
50,0.15,low_recovery,XLK,60,6,0.07725225821531417,0.05146095104410869,0.025791307171205487,0.8333333333333334,0.7001055966209081
50,0.8,high_strength,SPY,5,12,0.0020829926222963777,0.0024325481973695028,-0.00034955557507312506,0.4166666666666667,0.5943775100401606
50,0.8,high_strength,SPY,10,12,0.015032420154744883,0.005131262775805266,0.009901157378939617,0.8333333333333334,0.6215943491422805
50,0.8,high_strength,SPY,20,12,0.020781701368967426,0.010699971092382882,0.010081730276584544,0.8333333333333334,0.6666666666666666
50,0.8,high_strength,SPY,60,8,0.02271110404954585,0.03556215252857295,-0.0128510484790271,0.625,0.7724867724867724
50,0.8,high_strength,QQQ,5,12,0.0016958404498798318,0.0033852542928234173,-0.0016894138429435854,0.4166666666666667,0.5983935742971888
50,0.8,high_strength,QQQ,10,12,0.020105508901327684,0.007108232135977498,0.012997276765350185,0.8333333333333334,0.6074672048435923
50,0.8,high_strength,QQQ,20,12,0.023990457257126962,0.014820674616826904,0.009169782640300057,0.6666666666666666,0.6605504587155964
50,0.8,high_strength,QQQ,60,8,0.0294269704537298,0.04872172131798487,-0.01929475086425507,0.625,0.7216931216931217
50,0.8,high_strength,SOXX,5,12,-0.0028300907602433756,0.00638695792453912,-0.009217048684782497,0.4166666666666667,0.571285140562249
