universe,return_type,signal_label,horizon,n_events_raw,n_events_dedup,n_events_scored,n_effective,mean_event_return,median_event_return,hit_rate_event,p10_event_return,p25_event_return,p75_event_return,p90_event_return,mean_cluster_return,median_cluster_return,hit_rate_cluster,t_stat,p_value,p_fdr
pool,raw,rvol_up2_sign_flat,5,1083,1026,1024,406,0.004163050594664739,0.0032255763658622927,0.5341796875,-0.053306905039512895,-0.01944714656290525,0.027897913869527557,0.05539893298965084,0.0029495358844847893,0.002927369125436674,0.5270935960591133,0.8215644846641059,0.41180817413961707,0.4334822885680179
pool,raw,rvol_up2_sign_flat,10,1083,990,988,394,0.00861898956444618,0.006931943477969438,0.5526315789473685,-0.07501963952730943,-0.026446091854199494,0.04363023030488655,0.08249595634249439,0.010240542370435016,0.006245684874409468,0.5279187817258884,2.3746256526622767,0.018046124311022427,0.025780177587174897
pool,raw,rvol_up2_sign_flat,20,1083,931,928,375,0.013072143907662597,0.014802328560222344,0.5549568965517241,-0.1020889801336159,-0.04471475097696609,0.0663562258865314,0.11890565629424635,0.013201315933974821,0.010614024041814763,0.536,2.1909517637065163,0.029071751587356143,0.037511937532072444
pool,raw,rvol_up2_sign_flat,40,1083,812,791,330,0.028373615996607014,0.020432827431140943,0.5600505689001264,-0.1325831349635721,-0.05896892231534179,0.09688325313395596,0.19582754868485241,0.02744447509917771,0.020397108013962335,0.5575757575757576,2.8059175071275724,0.005316069194676982,0.00850571071148317
pool,raw,rvol_up2_sign_neg,5,2351,2170,2157,743,0.008712181144456722,0.005083557321491128,0.5428836346777932,-0.0700001780041277,-0.029601516551658658,0.04113110539845777,0.08675114681330531,0.0033282697003812166,0.004550990321133375,0.5356662180349933,1.2985299780909412,0.19450870423762043,0.22229566198585193
pool,raw,rvol_up2_sign_neg,10,2351,2020,2002,721,0.014268060525149588,0.00911397477192244,0.5569430569430569,-0.08794394785246377,-0.034694315816241994,0.05442970892772325,0.11419407129535232,0.009452838917614372,0.007695617680360423,0.550624133148405,2.708275134311856,0.006923981365797527,0.010652279024303888
pool,raw,rvol_up2_sign_neg,20,2351,1769,1746,678,0.027647098938933932,0.01664876584076358,0.572737686139748,-0.11361851803439188,-0.05281694771045803,0.08505143288598432,0.1711836204050432,0.024629250274292015,0.01107972639365916,0.5619469026548672,4.906426091287376,1.1629961388689636e-06,3.5784496580583494e-06
pool,raw,rvol_up2_sign_neg,40,2351,1442,1396,604,0.0456076362565258,0.013908439229382674,0.5487106017191977,-0.16087946287129062,-0.07212489069320255,0.12103710918848565,0.2592453479394303,0.04076051241733954,0.021662245010490733,0.5811258278145696,5.206979769854393,2.6369070161964844e-07,1.0547628064785937e-06
pool,raw,rvol_up2_sign_pos,5,2436,2207,2195,779,0.010240156739399237,0.003378817413905111,0.5298405466970387,-0.07862399103074191,-0.03112348041519586,0.03980403023909951,0.09288427151232742,0.01583530981705179,0.006009847142731228,0.5635430038510911,4.280147322477891,2.100764268873072e-05,4.66836504194016e-05
pool,raw,rvol_up2_sign_pos,10,2436,2033,2013,746,0.021587043751656435,0.00929447765035607,0.5618479880774963,-0.08781808372922872,-0.03495301007899754,0.05983587338804219,0.13451851682458507,0.026007856553471008,0.009654130617100277,0.579088471849866,5.371508795692031,1.0446281527001161e-07,4.642791789778294e-07
pool,raw,rvol_up2_sign_pos,20,2436,1801,1779,704,0.033945355711427164,0.01394873292923382,0.5621135469364812,-0.11797319545795461,-0.048031637834670904,0.08473142661490785,0.2023213500424422,0.0363863822413075,0.021470013982938796,0.5767045454545454,6.2462687593862265,7.27752926571963e-10,1.455505853143926e-08
pool,raw,rvol_up2_sign_pos,40,2436,1475,1438,638,0.05432709946619919,0.02891058904544519,0.5563282336578581,-0.16855858988363615,-0.06950339450115017,0.13400866385397792,0.2764893910095148,0.05271538294260431,0.025513577397058382,0.5595611285266457,5.644891994501084,2.489991237324557e-08,1.9919929898596457e-07
pool,excess_spy,rvol_up2_all,5,5870,4868,4843,1003,0.005811063450673192,0.0009171402918994875,0.5100144538509188,-0.06086829346006066,-0.02704189887528413,0.029712300734286212,0.07006140091560234,0.008671412284392879,0.0015433127269448565,0.5244267198404786,3.1824646815308157,0.0015052204623435242,0.0035416952055141748
pool,excess_spy,rvol_up2_all,10,5870,4261,4224,961,0.011160710689824648,0.002847563879186721,0.5215435606060606,-0.07671658099693696,-0.0342881009932228,0.041689235260888025,0.09722776861027821,0.015744564912729287,0.004219394254182933,0.5442247658688866,4.414593578343673,1.1268011254709434e-05,9.014409003767547e-05
pool,excess_spy,rvol_up2_all,20,5870,3428,3386,890,0.016495660610293977,0.0022140883940233724,0.5109273479031305,-0.1028253526331731,-0.04841434940260403,0.060861508702089034,0.1362057132127067,0.019335728833854326,0.00877076182633661,0.5573033707865168,4.635022452422647,4.103149352807948e-06,5.470865803743931e-05
pool,excess_spy,rvol_up2_all,40,5870,2387,2314,801,0.030828392861437997,0.003662840482609897,0.5108038029386344,-0.15422082348345542,-0.07618994321723935,0.09498205072587232,0.2030287363704456,0.03820914924881872,0.01029484179142511,0.5380774032459426,5.170184297478753,2.9570735661637834e-07,1.1828294264655133e-05
pool,excess_spy,rvol_up2_base_proxy,5,295,290,288,166,-0.00805018257217387,-0.008613530918895551,0.3888888888888889,-0.05049596720633583,-0.02865197363204136,0.012082971009912763,0.03591240570134743,-0.006994513554626431,-0.009150454208319902,0.42168674698795183,-1.3777401500253472,0.17014927708325034,0.24307039583321477
pool,excess_spy,rvol_up2_base_proxy,10,295,288,286,164,-0.003628536074904179,-0.0063818049085157535,0.44405594405594406,-0.073593095327594,-0.03595383121424153,0.02393665569496628,0.05973325154162046,-0.0013641071856169418,-0.004057615317633807,0.45121951219512196,-0.209209521226994,0.8345459127317987,0.8471560627979912
pool,excess_spy,rvol_up2_base_proxy,20,295,280,278,161,-0.004370238388907932,-0.010450873368349933,0.43884892086330934,-0.09521975945066417,-0.054418247656832924,0.042966155210903856,0.0998125231201914,-0.003397403086141626,-0.006756962924428178,0.4472049689440994,-0.4153956047312912,0.6784088573997353,0.7537876193330393
pool,excess_spy,rvol_up2_base_proxy,40,295,271,265,154,-0.0013016974512867455,-0.008432373858318298,0.47547169811320755,-0.15036578872508236,-0.08221198008945563,0.059514546659040546,0.14821597364259959,0.003621886007091392,-0.006865764025552612,0.487012987012987,0.3004888502770412,0.764212215422175,0.8044339109707105
pool,excess_spy,rvol_up2_churn_proxy,5,1833,1663,1651,696,0.009115375758421857,0.0006734381584686533,0.5051483949121744,-0.06814105523793945,-0.03065040148975534,0.03573966847367621,0.0846203234316022,0.01082432632225479,0.00022272710271720175,0.5100574712643678,2.7896216602838786,0.005421508076208257,0.01032668204992049
pool,excess_spy,rvol_up2_churn_proxy,10,1833,1542,1522,664,0.017340801260903045,0.004189656178560708,0.5315374507227333,-0.0815348266116747,-0.03630019906467316,0.04808546647918738,0.11753740753681682,0.018846420669412365,0.0015597043454503635,0.5195783132530121,3.6042249145541967,0.00033655543858919496,0.0010355551956590615
pool,excess_spy,rvol_up2_churn_proxy,20,1833,1390,1368,621,0.023001084275935044,0.003804639919228525,0.5168128654970761,-0.1113792388432325,-0.05413254455068092,0.06378979897843698,0.16682836847719115,0.023797241909467855,0.006829454714303296,0.537842190016103,4.168132194456297,3.508000991771734e-05,0.00015591115518985484
pool,excess_spy,rvol_up2_churn_proxy,40,1833,1197,1165,575,0.03174880098656419,-0.00287243081214128,0.4901287553648069,-0.1630150738870127,-0.08326729784274833,0.09619605009445842,0.22342256371015454,0.03873561043770489,-0.0007082890961216115,0.49043478260869566,4.212328686056589,2.9344610182252966e-05,0.00014672305091126484
pool,excess_spy,rvol_up2_panic_proxy,5,1793,1646,1637,631,0.0029676693326537535,0.001083159993374272,0.5155772755039707,-0.062499250023594854,-0.028042369759052166,0.03115928398798573,0.0665400646878931,-0.001006346948552857,-0.0011875016821616402,0.49128367670364503,-0.4972924954502106,0.6191563093884519,0.7076072107296594
pool,excess_spy,rvol_up2_panic_proxy,10,1793,1534,1524,610,0.006462712446162525,0.0033889261543864624,0.5249343832020997,-0.07527641752097876,-0.03314384014001148,0.04086600116326794,0.09109282473362633,0.002572801653181912,0.002062924256643728,0.5147540983606558,0.8701760718866703,0.3845470422711235,0.4806838028389044
pool,excess_spy,rvol_up2_panic_proxy,20,1793,1363,1348,572,0.012648834748432734,0.002658532726363849,0.5126112759643917,-0.1008101081495515,-0.04702233965809821,0.06583383195182554,0.1299969600031511,0.012060634402924464,0.0013987221653468662,0.5052447552447552,2.57603959589938,0.010244111489476281,0.018625657253593237
pool,excess_spy,rvol_up2_panic_proxy,40,1793,1160,1123,522,0.02623945446426693,0.007596078074801449,0.5235975066785397,-0.1433132189718183,-0.0709474335446959,0.09188575976254898,0.18954433369850865,0.01892945564441214,0.008377512352775174,0.5306513409961686,2.8040704474099316,0.005234484276018143,0.01032668204992049
pool,excess_spy,rvol_up2_pmarp_30_60,5,914,884,879,430,0.0020208571355656863,-0.003178324740542804,0.4778156996587031,-0.05810829309581992,-0.028031680081995802,0.02260363470484822,0.05503316723052513,0.0021720302666889276,0.0008540843886866156,0.5116279069767442,0.5885204892522293,0.5564927008764372,0.6546972951487496
pool,excess_spy,rvol_up2_pmarp_30_60,10,914,864,857,421,0.007372825138836186,0.0005101386138385289,0.5064177362893816,-0.07851354591444407,-0.0358683706092624,0.03772599477851557,0.07969985004015137,0.005308527033735276,0.002049239233853464,0.5154394299287411,1.1518935050903223,0.2500200956559403,0.3448553043530211
pool,excess_spy,rvol_up2_pmarp_30_60,20,914,816,808,402,0.01195332500228808,0.0013829222214794545,0.5061881188118812,-0.10359225298235775,-0.052728914320358505,0.05456218445020261,0.1232025901349181,0.00924257363310768,0.0009319993744873467,0.5099502487562189,1.5979314098700927,0.11084588532625322,0.18474314221042207
pool,excess_spy,rvol_up2_pmarp_30_60,40,914,732,712,363,0.01440211336920471,-0.007851591986716144,0.4747191011235955,-0.15696580760227627,-0.08065065237244273,0.07795285829294019,0.17305806362304813,0.009872514930406404,-0.007862273685569354,0.4793388429752066,1.0590687380951136,0.2902746239850793,0.3775397784889272
pool,excess_spy,rvol_up2_pmarp_gte60,5,2446,2145,2131,775,0.008104466860488744,0.0009281897857227328,0.5077428437353355,-0.06537600919101716,-0.02868746841491887,0.0332241637982314,0.08164090395312895,0.011487947131694726,0.0019085043994984119,0.5174193548387097,3.220967568160556,0.0013309734501793444,0.003327433625448361
pool,excess_spy,rvol_up2_pmarp_gte60,10,2446,1954,1930,741,0.015487449431988919,0.003054574603875704,0.5243523316062176,-0.07984562105091454,-0.03538984860762004,0.0463429117688795,0.11471833862321362,0.016796912959219115,0.0014280864555859059,0.5141700404858299,3.6193861188735674,0.00031540881640927226,0.0010355551956590615
pool,excess_spy,rvol_up2_pmarp_gte60,20,2446,1716,1688,687,0.020483880725653276,0.003163249855700656,0.5183649289099526,-0.10953689919131654,-0.051449573961342726,0.06220125294000273,0.15218933395759698,0.019757325774395162,0.005272591185865827,0.5312954876273653,3.755236066278548,0.00018787164231276303,0.0007514865692510521
pool,excess_spy,rvol_up2_pmarp_gte60,40,2446,1426,1386,629,0.029239495095302753,-0.0010404097047192473,0.4935064935064935,-0.16106664798301223,-0.08107471111567932,0.0929130886236463,0.20875983979199542,0.03666309775302273,0.0005762836390235798,0.5023847376788553,4.321937203786944,1.7979988004945464e-05,0.00010274278859968836
pool,excess_spy,rvol_up2_pmarp_lt30,5,2510,2155,2146,696,0.004095090226531796,0.0017725199026780158,0.5232991612301957,-0.05713628775541674,-0.025524655139908814,0.028356427306653526,0.06239953592868752,0.0016706934504153177,-0.00012271921552987487,0.5,0.7259988553713241,0.4680838810263118,0.5673744012440144
pool,excess_spy,rvol_up2_pmarp_lt30,10,2510,1960,1950,668,0.008428664424276568,0.003966331057684014,0.5328205128205128,-0.07075643073080354,-0.03095556927759799,0.04162373443285494,0.08898404099359905,0.006962371409631156,0.0017648373617124014,0.5164670658682635,2.2382043413644355,0.025536935686783606,0.04441206206397149
pool,excess_spy,rvol_up2_pmarp_lt30,20,2510,1713,1697,614,0.014382673281544432,0.0038719137265628145,0.5173836181496759,-0.09596297130880423,-0.04476565582000491,0.06315120405467722,0.12736871459575033,0.015334841387792161,0.003559118274897623,0.5179153094462541,3.131048168813714,0.0018247418168573976,0.004054981815238661
pool,excess_spy,rvol_up2_pmarp_lt30,40,2510,1374,1327,549,0.02495496843145818,0.007428724062805814,0.5259984928409948,-0.14123851369588428,-0.06813091759852147,0.09251610078579536,0.1835860846014416,0.019683751757891693,0.00783273168286902,0.5355191256830601,3.017915241967998,0.0026635160315838196,0.00560740217175541
pool,excess_spy,rvol_up2_sign_flat,5,1083,1026,1024,406,-0.00022209929462324964,-0.0019156991863503725,0.48046875,-0.04548885714173221,-0.022870293953990456,0.02148175130550098,0.04618984186458093,0.0006406978861068627,-0.001805335120408915,0.4827586206896552,0.19287178554539477,0.8471560627979912,0.8471560627979912
pool,excess_spy,rvol_up2_sign_flat,10,1083,990,988,394,0.0032779319612632938,-0.0003781408365030048,0.4959514170040486,-0.06298330009366478,-0.02953079931639041,0.03367348483686622,0.07067769661596496,0.005928941410648913,0.002791847461736441,0.5152284263959391,1.5456342394283915,0.12299777092292459,0.18984670038177057
pool,excess_spy,rvol_up2_sign_flat,20,1083,931,928,375,0.0033127546776984844,-0.00036531726740096637,0.4978448275862069,-0.09332565790919728,-0.04489277555892218,0.04584443878772851,0.10258311687497654,0.005639230932844827,0.0024016994526273594,0.5173333333333333,1.0539344447538832,0.2925933283289186,0.3775397784889272
pool,excess_spy,rvol_up2_sign_flat,40,1083,812,791,330,0.0028528208280937974,-0.0021764524523507633,0.49051833122629585,-0.14088024722054437,-0.07439078256746773,0.06634810627956167,0.14393888177910974,0.013479848513333227,0.0013371762444467602,0.509090909090909,1.5289099046951968,0.12724763609710704,0.18984670038177057
pool,excess_spy,rvol_up2_sign_neg,5,2351,2170,2157,743,0.004567621112508444,0.0010487921656974208,0.5127491886879926,-0.06216309906346319,-0.0289296928265681,0.031642109296109444,0.07002499546368669,0.000802265509126475,-0.0011326942733002332,0.4899057873485868,0.3568272795762264,0.7213225631834216,0.7798081764145098
pool,excess_spy,rvol_up2_sign_neg,10,2351,2020,2002,721,0.00799222664459502,0.002175879644511103,0.5164835164835165,-0.07680323966210874,-0.03455671777980432,0.041142744895415806,0.09490778172837873,0.004784169791268935,0.0016076211058706738,0.5159500693481276,1.5232049037203172,0.12814652275769514,0.18984670038177057
pool,excess_spy,rvol_up2_sign_neg,20,2351,1769,1746,678,0.014045699199620228,0.002170599755691671,0.5080183276059564,-0.10435601669112637,-0.05177417635265,0.06381395210907687,0.13684630641001594,0.01502612462322228,0.0032456168603883966,0.5147492625368731,3.2971223712287543,0.0010278542051724777,0.0027409445471266074
pool,excess_spy,rvol_up2_sign_neg,40,2351,1442,1396,604,0.02592520009617113,0.0003132640364084116,0.5,-0.14739932099475123,-0.07776870870764213,0.08658156417980278,0.19111561540811173,0.025185485953677793,0.005244255607027903,0.5165562913907285,3.511769075868905,0.0004784072612723966,0.0013668778893497044
pool,excess_spy,rvol_up2_sign_pos,5,2436,2207,2195,779,0.008660387699253501,0.0011497186485549538,0.5148063781321185,-0.0661931264201494,-0.0292316705114129,0.03257199488875773,0.07956340363047812,0.012840436746283,0.0016931434851198413,0.521181001283697,3.6065449617524217,0.000330103226518942,0.0010355551956590615
pool,excess_spy,rvol_up2_sign_pos,10,2436,2033,2013,746,0.01663033743246803,0.004904155220717188,0.5345255837059115,-0.07961941529653345,-0.036758711021567025,0.048168392425159245,0.11473405417123421,0.02101352696680535,0.002940421697540156,0.5281501340482574,4.56200173703775,5.923600786712875e-06,5.9236007867128756e-05
pool,excess_spy,rvol_up2_sign_pos,20,2436,1801,1779,704,0.023844454566047713,0.005806242022400099,0.5278246205733558,-0.10896423780212158,-0.05098321023979291,0.06472509132301568,0.16587457302548597,0.02614394599698362,0.009042677115009142,0.5582386363636364,4.924463088591206,1.0552809919223207e-06,2.1105619838446414e-05
pool,excess_spy,rvol_up2_sign_pos,40,2436,1475,1438,638,0.034582955784443245,0.0025378496788383553,0.5104311543810849,-0.16231094524763257,-0.08052790273279128,0.10373094757614768,0.22751936034348388,0.037326408442423145,0.001304272064715506,0.5094043887147336,4.328905877668443,1.7399861483823918e-05,0.00010274278859968836
extended,raw,rvol_up2_all,5,21977,18102,18031,1148,0.005127882977184573,0.004289459028615772,0.545615883755754,-0.0510983604362345,-0.02160250657966145,0.03033009128656905,0.061664460939447885,0.002969549306083562,0.004430245628853194,0.5627177700348432,3.282303821626331,0.0010606581149315215,0.001515225878473602
extended,raw,rvol_up2_all,10,21977,15653,15565,1135,0.008133058644055436,0.007142842757353218,0.5539993575329264,-0.07034984195213338,-0.028624034558302758,0.0436827697265576,0.08385347067159306,0.006009742907003094,0.007028160369767389,0.5762114537444933,4.557868115062488,5.727692741984913e-06,1.2058300509441921e-05
extended,raw,rvol_up2_all,20,21977,12345,12214,1113,0.01688693226889118,0.01359979437902259,0.570820370067136,-0.09055510305959574,-0.038258123839555624,0.06526335071918687,0.12379979695508528,0.013043551475362552,0.014465999873300668,0.6046720575022462,6.5771513294244714,7.364527393680389e-11,7.364527393680389e-10
extended,raw,rvol_up2_all,40,21977,8571,8298,1059,0.030641551568155758,0.020182717043149334,0.5738732224632441,-0.11997756434130068,-0.05287016223078933,0.09861843603443105,0.18751765126112424,0.02491697908816459,0.021357222214837907,0.6100094428706326,8.070776015105533,1.885352588532881e-15,7.541410354131523e-14
extended,raw,rvol_up2_base_proxy,5,1541,1485,1481,592,0.002914987764590067,0.0036541439386215124,0.5442268737339635,-0.042919697997263695,-0.016860106583010404,0.02258267931622715,0.046314583358245676,0.0014291557078914773,0.0006821750089865593,0.5084459459459459,0.8087827701402455,0.4189655669637924,0.4189655669637924
extended,raw,rvol_up2_base_proxy,10,1541,1451,1444,578,0.0030693914015549766,0.004113053468494332,0.5332409972299169,-0.06243273680429341,-0.025586467925406198,0.03428551314464673,0.0649435486264613,0.003247047692255044,0.002781490965318563,0.5242214532871973,1.516053955273365,0.13005333829152538,0.13338803927335938
extended,raw,rvol_up2_base_proxy,20,1541,1401,1391,558,0.00748000140482433,0.006292107399929803,0.5327102803738317,-0.08212877648286798,-0.038332727096887065,0.050768784927934574,0.09645123934193256,0.009588737875197784,0.007530159634863032,0.5519713261648745,3.0762947095698947,0.002198824524986986,0.0029317660333159816
extended,raw,rvol_up2_base_proxy,40,1541,1321,1291,530,0.02574875849514145,0.01933385066747495,0.5848179705654531,-0.09757363010376985,-0.041350804163376165,0.08549091259598918,0.15972429283274714,0.023630893033388195,0.018195753234773737,0.5811320754716981,5.686237889728471,2.149961845495224e-08,6.615267216908382e-08
